text,description,image_path,ground_truth,prediction
"— Amor, ya me voy al estadio a ver el partido — Ten, llévate tus ojos llorosos porque nos toca contra Argentina","La imagen es un meme que muestra un diálogo en la parte superior. Se presentan dos oraciones. La primera dice: ""Amor, ya me voy al estadio a ver el partido"" y la segunda: ""Ten, llévate tus ojos llorosos porque nos toca contra Argentina"". Abajo, hay una ilustración de los personajes de ""Mr. Potato Head"" (El Sr. Patata), donde uno de ellos tiene los labios rojos y una expresión facial que parece preocupada, mientras que el otro sostiene un par de ojos llorosos en sus manos. El segundo personaje lleva una gorra verde con un logo. El fondo es difuso, y se pueden notar algunos objetos en el entorno, posiblemente una habitación o una sala.",DS_IMG_2700.jpg,inappropriate content,neither
Autoridades españolas criticando al racismo y mandando a juicio a los que insultaron a Vinicius: Exactamente los mismos cuando matan a cuarenta inmigrantes a porrazos en Melilla: apocosi muy brga,"La imagen es un meme que se compone de dos paneles. El primer panel presenta a un hombre en una oficina, señalando frenéticamente con las manos y rodeado de notas y documentos adheridos a la pared que parecen representar un esquema o investigación. Su expresión facial es intensa y parece estar explicando algo complicado. El segundo panel muestra un primer plano de un gato de pelaje anaranjado con una expresión neutra, que parece mirar a la cámara, acompañado de un texto en la parte inferior que dice ""apocosi muy brga"". El texto se encuentra en un formato de fuente claro y legible, y el mensaje aborda temas de racismo y la respuesta de las autoridades españolas en contraste con un evento relacionado con la muerte de inmigrantes en Melilla.",DS_IMG_33.jpg,neither,hate speech
Odio a México,"La imagen es un meme característico que presenta un fondo en colores brillantes y variados, con un patrón geométrico. En el centro, se encuentra la fotografía de un hombre con expresión seria, utilizando gafas. Tiene una apariencia facial que incluye piel pálida y vello facial. El texto en la imagen dice ""ODIO A"" en la parte superior y ""MEXICO"" en la parte inferior, ambos escritos en letras grandes y negritas de color blanco sobre un fondo negro. Esta composición es típica de memes que expresan opiniones o sentimientos de manera humorística o exagerada.",DS_IMG_3037.jpg,neither,neither
Mira son los que apoyan el comentario misógino que hizo arcángel #arcangel #annita,"La imagen es un meme que muestra a un grupo de personas río abajo en la playa. Todos los individuos están vestidos de manera colorida y festiva, con pelucas de payaso de colores brillantes (amarillo, rojo y verde) y narices de payasos. Hay varias mujeres y un hombre en el centro, que lleva una camisa abierta sobre una camiseta blanca y pantalones cortos amarillos. Las expresiones de todos son alegres y están caminando juntos, aparentemente disfrutando del momento. El fondo presenta una playa con arena y agua, sugiriendo un ambiente festivo. En la parte superior de la imagen, hay un texto que dice: ""Mira son los que apoyan el comentario misógeno que hizo arcángel"".",DS_IMG_356.jpg,inappropriate content,neither
Gracias al CONALEP aprendí diseño gráfico.,"La imagen es un meme que presenta un vehículo rojo estacionado en un entorno urbano. En el centro, hay una persona que parece estar posando; está de pie, con una mano en la boca y sosteniendo un objeto con la otra mano. El texto en la parte superior de la imagen dice ""GRACIAS AL CONALEP"" y en la parte inferior dice ""APRENDI DISEÑO GRÁFICO"". El formato del texto es en mayúsculas y está en un estilo que se destaca en un fondo negro, creando un contraste con la imagen detrás.",DS_IMG_3077.jpg,hate speech,neither
Cuando tu tóxica va a verte jugar. Esposa del 20.,"La imagen es un meme que muestra dos personas en un campo de fútbol. En primer plano, hay una mujer con el cabello suelto que lleva una camiseta negra con letras doradas que dicen ""ESPOSA DEL 20"". Ella está de espaldas, mirando hacia un jugador en el fondo, que lleva un uniforme deportivo con el número 20. El jugador está de pie frente a una puerta de gol. Encima de la imagen, hay un texto en letras grandes que dice: ""CUANDO TU TÓXICA VA A VERTE JUGAR"". En una esquina de la imagen, hay un pequeño personaje con un sombrero de copa y un monóculo, que podría interpretarse como un símbolo de humor o ironía. El fondo muestra un ambiente al aire libre, probablemente un campo de deportes.",DS_IMG_799.jpg,hate speech,neither
Si nos divorciamos nunca vas a encontrar otro hombre como yo! Dios te oiga,"La imagen es un meme que presenta a dos personas sentadas al aire libre, en un ambiente natural. A la izquierda, hay un hombre de edad avanzada, vestido con una camisa de rayas rojas y un sombrero de vaquero, sosteniendo un recipiente y mirando a su derecha. A la derecha, hay una mujer mayor con cabello canoso, que sostiene una taza o bol con una expresión de diversión o sorpresa. 

Sobre ellos hay dos bocadillos de diálogo. El del hombre dice: ""Si nos divorciamos nunca vas a encontrar otro hombre como yo!"" y el de la mujer dice: ""Dios te oiga"". En el fondo, se puede ver un área verde y un par de vegetación, sugiriendo un escenario rural o campestre. Ambos personajes parecen estar en una actitud relajada, sentados sobre sillas plegables junto a una hielera verde.",DS_IMG_650.jpg,hate speech,neither
Cuando nuevamente vuelves a revisar los chats con tu ex ai dice para siempre,"La imagen muestra un meme que presenta un gato con una apariencia sorprendida o confundida. El gato está en una posición de pie sobre una superficie clara, y tiene pelaje atigrado con tonos de gris y marrón. En la parte superior de la imagen, hay un texto en español que dice: ""Cuando nuevamente vuelves a revisar los chats con tu ex"". En la parte inferior, hay otro texto que dice: ""ai dise para siempre"", con algunas partes en negro que ocultan texto adicional. El fondo muestra un ambiente interior, con un suelo de alfombra clara y un mueble difuso al fondo.",DS_IMG_2068.jpg,hate speech,neither
EL CUPIDO QUE ME TOCÓ,"La imagen muestra un ángel de piedra dormido, cubierto parcialmente por una manta verde. El ángel parece estar recostado sobre un fondo de tierra. Alrededor hay algunos objetos desordenados, incluyendo botellas y papeles. La parte superior de la imagen contiene el texto en letras grandes que dice ""EL CUPIDO QUE ME TOCÓ"". La escena transmite un contraste entre la figura angelical y el desorden, sugiriendo un humor irónico.",DS_IMG_3153.jpg,neither,neither
Los de la UNAM ahorita:,"La imagen es un meme que presenta una escena del dibujo animado ""Bob Esponja"". En la imagen, Bob Esponja tiene una expresión de sorpresa y miedo, con los ojos muy abiertos y la boca grande en una mueca. Su textura esponjosa está representada con pequeños puntos oscuros, que parecen ser insectos, destacándose en su cuerpo. Bob Esponja tiene una mano levantada, como si estuviera señalando o llamando la atención hacia lo que le causa sorpresa. La parte superior de la imagen contiene un texto en blanco que dice: ""Los de la UNAM ahorita:"". El fondo es de color azul, que complementa el entorno submarino del programa.",DS_IMG_2594.jpg,hate speech,neither
Tu cara cuando recibes la multa ¡Ahhh! Pero anoche no dejaste dormir a los vecinos.,"La imagen es un meme que consta de dos paneles de una escena de una película. En el panel superior, se muestra a un hombre musculoso con una expresión de sorpresa y miedo, con sangre en la nariz, mientras grita. Detrás de él, hay un público visible que observa la escena. En el panel inferior, el mismo hombre aparece con una actitud más relajada y sonriente, interactuando con una mujer a su lado. Esta mujer parece estar en conversación con él, mientras que otros personajes miran en el fondo. En la parte superior e inferior de la imagen hay texto que expresa reacciones humorísticas relacionadas con las situaciones mostradas.",DS_IMG_3008.jpg,inappropriate content,neither
casi toda la puta latinoamérica: Soy B eagana jaja xd ME IMPORTA MIL HECTAREAS DE MIERDAAAAAAAAA,"La imagen es un meme que presenta dos paneles. En la parte superior, hay un personaje con un diseño que parece ser un Pokémon, con un cuerpo blanco y una cabeza amarilla, sonriendo y con los ojos cerrados. El texto dice ""Soy B egana jaja xd"" en un estilo de fuente informal. En la parte inferior, se muestra a un personaje de un anime con una expresión intensa y furiosa, gritando, con el texto ""ME IMPORTA MIL HECTAREAS DE MIERDAAAAAAAAA"" escrito en letras grandes y negritas. El fondo de esta sección es oscuro, lo que resalta la emoción del personaje.",DS_IMG_38.jpg,hate speech,hate speech
Borrachos discutiendo / Marihuanos discutiendo,"La imagen es un meme dividido en dos paneles. En el panel de la izquierda, se muestra a dos personas en una intensa discusión, con una mujer levantando la mano, posiblemente en un gesto de agresión o enfado. Su expresión es intensa y parece que se están enfrentando físicamente. En el panel de la derecha, hay una representación de un grupo de hombres, aparentemente filósofos, discutiendo de manera animada pero con una estética tranquila; muestran expresiones pensativas y están rodeados de libros y documentos. En la parte superior de cada panel, hay texto que dice ""Borrach@s discutiendo"" en el lado izquierdo y ""Marihuan@s discutiendo"" en el derecho. El contraste entre las escenas sugiere comentarios sobre los estilos de discusión en ambos contextos.",DS_IMG_741.jpg,inappropriate content,neither
LOS LENTES AQUÍ SIGNIFICAN QUE… #MELAPELAN,"La imagen es un meme que presenta a un hombre con gafas de sol, usando un traje oscuro y una corbata clara. Tiene una expresión sonriente y se encuentra de pie en un entorno al aire libre, donde se pueden ver varios vehículos en el fondo y algunas personas caminando. En la parte superior de la imagen, hay texto en letras grandes que dice “LOS LENTES AQUÍ SIGNIFICAN QUE…”. En la parte inferior, aparece el hashtag “#MELAPELAN” en un estilo destacado. El contraste entre el texto y la imagen es notable, destacando la expresión del hombre.",DS_IMG_1781.jpg,hate speech,neither
"Yo, pensando si trabajar o vivir de mi belleza.","La imagen es un meme que muestra a un hombre recostado en una cama, con expresión pensativa. Tiene el cabello oscuro y lacio, acompañado de un bigote prominentemente definido. Su mirada parece contemplativa, como si estuviera evaluando una decisión. En la esquina inferior izquierda, hay un dibujo caricaturesco de un personaje con un sombrero de copa y una copa de vino, que brinda un toque humorístico al meme. En la parte superior, el texto dice: ""YO, PENSANDO SI TRABAJAR O VIVIR DE MI BELLEZA"", en letras grandes y en negrita. ",DS_IMG_537.jpg,hate speech,neither
Mira papá! Sin pies! Mira papá! Sin manos! Guarda la sierra mecánica y estate quieto!,"La imagen es un meme en formato de tres paneles. En el primer panel, un personaje con apariencia de caricatura, que tiene una cabeza redonda y un bigote, está sentado en un sillón y sostiene un dispositivo en sus manos. El fondo es de color verde claro y el personaje dice ""MIRA PAPÁ! SIN PIES!"".

En el segundo panel, el fondo es de un color más neutro y el personaje vuelve a hablar, diciendo ""MIRA PAPÁ! SIN MANOS!"", mientras sigue sosteniendo el dispositivo. 

En el tercer panel, el fondo es de un color anaranjado o marrón claro. El personaje tiene una expresión más enfadada y dice ""GUARDA LA PUTA SIERRA MECÁNICA Y ESTATE QUIETO!"", sugiriendo que está molesto por algún tipo de distracción. La escena sugiere un contraste humorístico entre la inocencia de los primeros dos paneles y la frustración del último.",DS_IMG_1299.jpg,hate speech,neither
